0.12,custom-custom-sum,0.4,17,49.0,0.633,0.616,0.628,0.609,0.585,0.582,0.585,0.566,0.562,0.557,0.073,0.069,0.069,0.072,0.062,0.067,0.072,0.058,0.064,0.07
0.1,custom-custom-sum,0.4,20,41.0,0.629,0.619,0.614,0.604,0.578,0.58,0.576,0.562,0.548,0.534,0.08,0.078,0.079,0.07,0.056,0.071,0.077,0.069,0.064,0.075
0.12,custom-custom-sum,0.4,20,49.0,0.634,0.62,0.628,0.609,0.591,0.585,0.585,0.571,0.562,0.558,0.078,0.075,0.071,0.07,0.066,0.071,0.072,0.06,0.06,0.071
0.1,custom-custom-sum,0.4,23,41.0,0.631,0.616,0.618,0.606,0.583,0.58,0.572,0.563,0.555,0.537,0.083,0.087,0.085,0.081,0.055,0.07,0.079,0.068,0.064,0.083
0.12,custom-custom-sum,0.4,23,49.0,0.642,0.627,0.633,0.62,0.602,0.591,0.591,0.579,0.568,0.567,0.077,0.073,0.065,0.07,0.065,0.069,0.07,0.059,0.065,0.068
0.1,custom-custom-sum,0.4,26,41.0,0.625,0.617,0.618,0.609,0.588,0.583,0.579,0.57,0.561,0.542,0.084,0.086,0.089,0.082,0.06,0.074,0.081,0.07,0.065,0.078
0.12,custom-custom-sum,0.4,26,49.0,0.645,0.633,0.64,0.628,0.601,0.595,0.594,0.584,0.571,0.567,0.079,0.086,0.07,0.071,0.066,0.073,0.077,0.056,0.067,0.067
0.1,custom-custom-sum,0.4,29,41.0,0.633,0.623,0.624,0.617,0.599,0.59,0.591,0.575,0.572,0.55,0.084,0.09,0.089,0.083,0.068,0.069,0.084,0.072,0.062,0.079
0.12,custom-custom-sum,0.4,29,49.0,0.651,0.636,0.646,0.634,0.61,0.6,0.6,0.592,0.572,0.573,0.079,0.086,0.074,0.072,0.067,0.071,0.079,0.057,0.065,0.066
0.1,custom-custom-sum,0.45,5,41.0,0.587,0.568,0.559,0.558,0.523,0.528,0.524,0.506,0.49,0.473,0.067,0.068,0.073,0.07,0.062,0.071,0.064,0.067,0.072,0.068
0.12,custom-custom-sum,0.45,5,49.0,0.612,0.586,0.595,0.578,0.548,0.554,0.543,0.525,0.508,0.507,0.067,0.068,0.062,0.071,0.071,0.061,0.059,0.075,0.064,0.071
0.1,custom-custom-sum,0.45,8,41.0,0.602,0.598,0.588,0.574,0.548,0.556,0.545,0.538,0.518,0.505,0.063,0.067,0.069,0.072,0.066,0.065,0.066,0.058,0.072,0.065
0.12,custom-custom-sum,0.45,8,49.0,0.626,0.605,0.614,0.591,0.564,0.566,0.562,0.542,0.523,0.524,0.06,0.059,0.061,0.062,0.06,0.065,0.061,0.06,0.064,0.071
0.1,custom-custom-sum,0.45,11,41.0,0.606,0.599,0.596,0.577,0.557,0.554,0.554,0.542,0.521,0.513,0.058,0.067,0.072,0.064,0.06,0.061,0.071,0.064,0.063,0.064
0.12,custom-custom-sum,0.45,11,49.0,0.638,0.613,0.623,0.598,0.577,0.577,0.571,0.554,0.547,0.536,0.067,0.061,0.067,0.061,0.058,0.062,0.067,0.059,0.061,0.068
0.1,custom-custom-sum,0.45,14,41.0,0.618,0.611,0.611,0.586,0.567,0.565,0.561,0.55,0.531,0.526,0.073,0.072,0.076,0.067,0.067,0.061,0.073,0.067,0.06,0.072
0.12,custom-custom-sum,0.45,14,49.0,0.632,0.611,0.621,0.601,0.578,0.574,0.571,0.557,0.55,0.542,0.066,0.065,0.07,0.067,0.059,0.068,0.067,0.058,0.059,0.065
0.1,custom-custom-sum,0.45,17,41.0,0.624,0.614,0.608,0.593,0.571,0.57,0.573,0.557,0.542,0.537,0.073,0.072,0.08,0.071,0.062,0.064,0.076,0.067,0.065,0.072
0.12,custom-custom-sum,0.45,17,49.0,0.636,0.616,0.628,0.607,0.587,0.584,0.584,0.566,0.56,0.557,0.075,0.071,0.069,0.072,0.065,0.072,0.072,0.059,0.066,0.07
0.1,custom-custom-sum,0.45,20,41.0,0.627,0.617,0.61,0.601,0.573,0.575,0.571,0.559,0.548,0.534,0.081,0.08,0.082,0.071,0.053,0.072,0.074,0.068,0.069,0.077
0.12,custom-custom-sum,0.45,20,49.0,0.632,0.619,0.627,0.608,0.591,0.583,0.584,0.57,0.562,0.559,0.075,0.075,0.07,0.07,0.065,0.069,0.073,0.058,0.065,0.07
0.1,custom-custom-sum,0.45,23,41.0,0.627,0.613,0.616,0.603,0.582,0.578,0.574,0.563,0.557,0.537,0.083,0.084,0.086,0.084,0.057,0.066,0.08,0.065,0.062,0.081
0.12,custom-custom-sum,0.45,23,49.0,0.638,0.627,0.63,0.62,0.598,0.589,0.589,0.577,0.566,0.562,0.075,0.075,0.066,0.071,0.062,0.069,0.073,0.058,0.065,0.069
0.1,custom-custom-sum,0.45,26,41.0,0.624,0.621,0.618,0.611,0.587,0.582,0.579,0.571,0.56,0.541,0.084,0.086,0.093,0.083,0.064,0.074,0.082,0.075,0.065,0.079
0.12,custom-custom-sum,0.45,26,49.0,0.645,0.632,0.64,0.629,0.602,0.594,0.593,0.584,0.569,0.566,0.079,0.085,0.07,0.071,0.066,0.072,0.077,0.057,0.065,0.066
0.1,custom-custom-sum,0.45,29,41.0,0.632,0.619,0.624,0.614,0.597,0.586,0.588,0.575,0.569,0.548,0.087,0.093,0.09,0.084,0.069,0.069,0.087,0.076,0.061,0.081
0.12,custom-custom-sum,0.45,29,49.0,0.652,0.636,0.646,0.634,0.612,0.6,0.602,0.591,0.573,0.572,0.079,0.085,0.075,0.071,0.067,0.071,0.081,0.057,0.065,0.067
0.1,custom-custom-sum,0.5,5,41.0,0.582,0.567,0.558,0.556,0.524,0.529,0.523,0.511,0.495,0.48,0.071,0.068,0.074,0.069,0.062,0.069,0.06,0.065,0.066,0.065
0.12,custom-custom-sum,0.5,5,49.0,0.606,0.578,0.59,0.573,0.547,0.551,0.542,0.526,0.508,0.507,0.064,0.069,0.061,0.065,0.067,0.063,0.06,0.07,0.065,0.073
0.1,custom-custom-sum,0.5,8,41.0,0.604,0.598,0.587,0.572,0.549,0.558,0.548,0.541,0.518,0.509,0.066,0.067,0.072,0.071,0.062,0.064,0.067,0.061,0.075,0.066
0.12,custom-custom-sum,0.5,8,49.0,0.619,0.598,0.607,0.583,0.559,0.562,0.561,0.537,0.522,0.522,0.062,0.061,0.06,0.063,0.06,0.065,0.063,0.056,0.063,0.067
0.1,custom-custom-sum,0.5,11,41.0,0.606,0.598,0.593,0.574,0.555,0.555,0.551,0.539,0.518,0.511,0.059,0.069,0.074,0.062,0.061,0.059,0.071,0.061,0.064,0.064
0.12,custom-custom-sum,0.5,11,49.0,0.636,0.613,0.619,0.595,0.577,0.575,0.567,0.552,0.544,0.534,0.065,0.06,0.065,0.062,0.06,0.061,0.064,0.059,0.059,0.066
0.1,custom-custom-sum,0.5,14,41.0,0.615,0.608,0.61,0.587,0.567,0.567,0.564,0.552,0.531,0.528,0.075,0.072,0.076,0.07,0.063,0.059,0.073,0.064,0.059,0.071
0.12,custom-custom-sum,0.5,14,49.0,0.63,0.609,0.617,0.599,0.578,0.573,0.573,0.557,0.548,0.539,0.068,0.064,0.071,0.067,0.058,0.067,0.066,0.056,0.059,0.062
0.1,custom-custom-sum,0.5,17,41.0,0.622,0.61,0.603,0.593,0.571,0.567,0.569,0.553,0.543,0.533,0.076,0.077,0.08,0.074,0.06,0.067,0.075,0.066,0.066,0.073
0.12,custom-custom-sum,0.5,17,49.0,0.631,0.615,0.625,0.605,0.59,0.587,0.584,0.566,0.563,0.556,0.073,0.069,0.066,0.071,0.065,0.07,0.073,0.058,0.064,0.07
0.1,custom-custom-sum,0.5,20,41.0,0.625,0.615,0.61,0.604,0.576,0.576,0.569,0.56,0.549,0.536,0.081,0.084,0.085,0.076,0.055,0.068,0.075,0.066,0.071,0.076
0.12,custom-custom-sum,0.5,20,49.0,0.629,0.617,0.625,0.608,0.592,0.583,0.586,0.573,0.562,0.559,0.075,0.075,0.071,0.071,0.067,0.068,0.075,0.056,0.063,0.07
0.1,custom-custom-sum,0.5,23,41.0,0.621,0.613,0.614,0.602,0.578,0.575,0.574,0.564,0.552,0.537,0.088,0.092,0.088,0.088,0.059,0.07,0.079,0.069,0.064,0.081
0.12,custom-custom-sum,0.5,23,49.0,0.636,0.624,0.627,0.618,0.593,0.587,0.585,0.574,0.564,0.558,0.079,0.077,0.069,0.071,0.062,0.068,0.076,0.058,0.065,0.07
0.1,custom-custom-sum,0.5,26,41.0,0.622,0.617,0.616,0.609,0.586,0.582,0.579,0.569,0.558,0.542,0.084,0.089,0.091,0.086,0.066,0.075,0.084,0.077,0.066,0.079
0.12,custom-custom-sum,0.5,26,49.0,0.643,0.629,0.639,0.625,0.602,0.593,0.591,0.582,0.566,0.565,0.076,0.086,0.071,0.071,0.066,0.074,0.077,0.058,0.068,0.067
0.1,custom-custom-sum,0.5,29,41.0,0.632,0.616,0.622,0.614,0.595,0.584,0.584,0.579,0.567,0.55,0.087,0.095,0.089,0.087,0.07,0.071,0.084,0.075,0.063,0.079
0.12,custom-custom-sum,0.5,29,49.0,0.651,0.635,0.645,0.629,0.609,0.6,0.6,0.591,0.572,0.571,0.078,0.086,0.076,0.072,0.068,0.072,0.08,0.055,0.067,0.067
0.1,custom-custom-sum,0.55,5,41.0,0.578,0.567,0.555,0.554,0.523,0.531,0.52,0.514,0.497,0.476,0.07,0.063,0.074,0.073,0.067,0.072,0.062,0.06,0.064,0.066
0.12,custom-custom-sum,0.55,5,49.0,0.604,0.577,0.587,0.567,0.545,0.55,0.544,0.523,0.507,0.505,0.062,0.066,0.06,0.063,0.064,0.062,0.063,0.066,0.068,0.073
0.1,custom-custom-sum,0.55,8,41.0,0.598,0.599,0.586,0.573,0.548,0.557,0.542,0.538,0.519,0.511,0.063,0.069,0.071,0.064,0.058,0.068,0.069,0.06,0.074,0.067
0.12,custom-custom-sum,0.55,8,49.0,0.619,0.597,0.602,0.584,0.566,0.561,0.56,0.539,0.527,0.523,0.067,0.063,0.064,0.065,0.064,0.066,0.063,0.055,0.065,0.07
0.1,custom-custom-sum,0.55,11,41.0,0.605,0.594,0.592,0.572,0.555,0.552,0.548,0.536,0.519,0.51,0.058,0.069,0.075,0.063,0.062,0.062,0.071,0.06,0.066,0.066
0.12,custom-custom-sum,0.55,11,49.0,0.626,0.607,0.609,0.587,0.575,0.57,0.565,0.55,0.543,0.531,0.07,0.061,0.066,0.063,0.061,0.063,0.064,0.055,0.058,0.068
0.1,custom-custom-sum,0.55,14,41.0,0.614,0.605,0.608,0.587,0.565,0.565,0.563,0.547,0.536,0.528,0.075,0.077,0.077,0.074,0.062,0.062,0.075,0.062,0.067,0.074
0.12,custom-custom-sum,0.55,14,49.0,0.627,0.606,0.617,0.592,0.579,0.574,0.57,0.555,0.552,0.542,0.071,0.07,0.07,0.063,0.061,0.066,0.065,0.055,0.057,0.06
0.1,custom-custom-sum,0.55,17,41.0,0.617,0.609,0.599,0.591,0.57,0.564,0.569,0.552,0.542,0.533,0.078,0.079,0.079,0.078,0.054,0.066,0.078,0.067,0.066,0.075
0.12,custom-custom-sum,0.55,17,49.0,0.631,0.611,0.625,0.6,0.587,0.582,0.583,0.566,0.56,0.554,0.072,0.073,0.068,0.067,0.063,0.07,0.074,0.054,0.064,0.069
0.1,custom-custom-sum,0.55,20,41.0,0.618,0.605,0.605,0.596,0.571,0.57,0.565,0.553,0.544,0.528,0.084,0.088,0.085,0.079,0.054,0.066,0.079,0.067,0.072,0.079
0.12,custom-custom-sum,0.55,20,49.0,0.628,0.616,0.623,0.609,0.59,0.583,0.582,0.574,0.56,0.553,0.075,0.078,0.073,0.072,0.065,0.07,0.077,0.059,0.066,0.073
0.1,custom-custom-sum,0.55,23,41.0,0.622,0.61,0.609,0.602,0.577,0.572,0.568,0.562,0.548,0.538,0.086,0.093,0.09,0.086,0.06,0.07,0.081,0.071,0.066,0.084
0.12,custom-custom-sum,0.55,23,49.0,0.634,0.624,0.629,0.616,0.595,0.587,0.584,0.576,0.562,0.556,0.077,0.083,0.071,0.07,0.065,0.069,0.076,0.057,0.067,0.07
0.1,custom-custom-sum,0.55,26,41.0,0.621,0.615,0.613,0.61,0.591,0.579,0.578,0.567,0.557,0.542,0.086,0.093,0.091,0.086,0.071,0.077,0.084,0.079,0.069,0.085
0.12,custom-custom-sum,0.55,26,49.0,0.641,0.628,0.639,0.624,0.602,0.589,0.588,0.58,0.562,0.561,0.079,0.088,0.072,0.071,0.069,0.072,0.078,0.058,0.067,0.068
0.1,custom-custom-sum,0.55,29,41.0,0.624,0.61,0.615,0.609,0.592,0.577,0.579,0.573,0.562,0.543,0.087,0.097,0.093,0.088,0.07,0.073,0.086,0.078,0.068,0.078
0.12,custom-custom-sum,0.55,29,49.0,0.645,0.633,0.641,0.628,0.606,0.594,0.596,0.584,0.57,0.566,0.077,0.088,0.076,0.072,0.069,0.072,0.082,0.061,0.064,0.069
0.1,custom-custom-sum,0.6,5,41.0,0.577,0.562,0.552,0.554,0.523,0.531,0.517,0.512,0.496,0.479,0.074,0.064,0.075,0.075,0.067,0.067,0.063,0.062,0.064,0.06
0.12,custom-custom-sum,0.6,5,49.0,0.601,0.579,0.583,0.568,0.545,0.552,0.545,0.527,0.512,0.51,0.065,0.064,0.063,0.062,0.061,0.061,0.059,0.064,0.065,0.067
0.1,custom-custom-sum,0.6,8,41.0,0.595,0.594,0.58,0.571,0.547,0.555,0.541,0.543,0.518,0.507,0.065,0.07,0.076,0.07,0.062,0.061,0.077,0.059,0.071,0.069
0.12,custom-custom-sum,0.6,8,49.0,0.611,0.596,0.598,0.582,0.563,0.558,0.555,0.541,0.525,0.52,0.064,0.061,0.062,0.065,0.061,0.064,0.06,0.053,0.065,0.061
0.1,custom-custom-sum,0.6,11,41.0,0.602,0.592,0.588,0.57,0.553,0.552,0.548,0.534,0.519,0.51,0.063,0.076,0.078,0.065,0.064,0.06,0.072,0.061,0.067,0.066
0.12,custom-custom-sum,0.6,11,49.0,0.624,0.602,0.605,0.587,0.571,0.568,0.565,0.549,0.541,0.529,0.067,0.065,0.066,0.065,0.062,0.063,0.061,0.053,0.061,0.063
0.1,custom-custom-sum,0.6,14,41.0,0.607,0.601,0.594,0.582,0.559,0.559,0.563,0.544,0.53,0.523,0.077,0.078,0.079,0.077,0.061,0.065,0.08,0.061,0.066,0.076
0.12,custom-custom-sum,0.6,14,49.0,0.618,0.602,0.615,0.589,0.577,0.571,0.567,0.555,0.548,0.541,0.069,0.07,0.075,0.062,0.06,0.066,0.065,0.059,0.06,0.064
0.1,custom-custom-sum,0.6,17,41.0,0.614,0.601,0.593,0.589,0.566,0.56,0.565,0.55,0.541,0.528,0.083,0.085,0.081,0.079,0.053,0.065,0.077,0.068,0.072,0.077
0.12,custom-custom-sum,0.6,17,49.0,0.625,0.61,0.619,0.599,0.581,0.573,0.575,0.561,0.552,0.549,0.075,0.076,0.074,0.071,0.065,0.074,0.076,0.06,0.07,0.077
0.1,custom-custom-sum,0.6,20,41.0,0.615,0.608,0.601,0.594,0.573,0.57,0.565,0.554,0.544,0.533,0.083,0.091,0.084,0.084,0.058,0.067,0.079,0.069,0.071,0.08
0.12,custom-custom-sum,0.6,20,49.0,0.623,0.615,0.62,0.604,0.587,0.577,0.578,0.567,0.56,0.546,0.077,0.08,0.08,0.07,0.066,0.073,0.074,0.062,0.067,0.07
0.1,custom-custom-sum,0.6,23,41.0,0.619,0.607,0.605,0.596,0.577,0.57,0.565,0.558,0.544,0.538,0.087,0.099,0.09,0.083,0.061,0.067,0.082,0.069,0.066,0.083
0.12,custom-custom-sum,0.6,23,49.0,0.633,0.622,0.627,0.613,0.595,0.581,0.581,0.571,0.558,0.55,0.079,0.087,0.077,0.075,0.066,0.073,0.078,0.057,0.07,0.07
0.1,custom-custom-sum,0.6,26,41.0,0.62,0.611,0.611,0.605,0.587,0.578,0.577,0.571,0.559,0.545,0.087,0.095,0.088,0.088,0.067,0.075,0.083,0.079,0.066,0.079
0.12,custom-custom-sum,0.6,26,49.0,0.637,0.628,0.634,0.622,0.599,0.586,0.584,0.577,0.56,0.555,0.076,0.09,0.072,0.071,0.068,0.071,0.08,0.057,0.066,0.073
0.1,custom-custom-sum,0.6,29,41.0,0.624,0.608,0.614,0.609,0.589,0.576,0.578,0.569,0.561,0.544,0.084,0.096,0.09,0.088,0.072,0.073,0.083,0.079,0.07,0.078
0.12,custom-custom-sum,0.6,29,49.0,0.642,0.627,0.634,0.624,0.605,0.587,0.592,0.582,0.564,0.564,0.075,0.087,0.077,0.073,0.068,0.069,0.079,0.057,0.064,0.065
0.1,custom-custom-sum,0.65,5,41.0,0.575,0.562,0.549,0.547,0.519,0.524,0.515,0.508,0.496,0.474,0.073,0.067,0.079,0.072,0.066,0.066,0.066,0.062,0.07,0.062
0.12,custom-custom-sum,0.65,5,49.0,0.598,0.58,0.578,0.57,0.548,0.548,0.542,0.527,0.51,0.51,0.067,0.064,0.068,0.062,0.064,0.062,0.06,0.066,0.062,0.068
0.1,custom-custom-sum,0.65,8,41.0,0.593,0.588,0.582,0.566,0.546,0.551,0.542,0.534,0.515,0.508,0.066,0.071,0.072,0.069,0.062,0.063,0.079,0.063,0.072,0.071
0.12,custom-custom-sum,0.65,8,49.0,0.608,0.592,0.595,0.579,0.562,0.561,0.553,0.545,0.526,0.522,0.064,0.063,0.067,0.068,0.063,0.064,0.067,0.053,0.066,0.064
0.1,custom-custom-sum,0.65,11,41.0,0.597,0.586,0.582,0.567,0.548,0.551,0.545,0.534,0.515,0.508,0.069,0.074,0.08,0.074,0.063,0.069,0.081,0.062,0.069,0.066
0.12,custom-custom-sum,0.65,11,49.0,0.619,0.602,0.606,0.584,0.572,0.564,0.566,0.551,0.541,0.529,0.066,0.07,0.069,0.063,0.063,0.065,0.061,0.055,0.059,0.066
0.1,custom-custom-sum,0.65,14,41.0,0.6,0.594,0.586,0.581,0.557,0.551,0.559,0.539,0.526,0.521,0.077,0.087,0.077,0.079,0.061,0.069,0.083,0.06,0.072,0.08
0.12,custom-custom-sum,0.65,14,49.0,0.62,0.6,0.613,0.588,0.574,0.57,0.57,0.55,0.546,0.543,0.07,0.069,0.071,0.064,0.063,0.07,0.07,0.06,0.063,0.072
0.1,custom-custom-sum,0.65,17,41.0,0.605,0.592,0.585,0.583,0.56,0.553,0.557,0.546,0.534,0.52,0.085,0.089,0.081,0.08,0.052,0.064,0.081,0.064,0.071,0.079
0.12,custom-custom-sum,0.65,17,49.0,0.62,0.61,0.618,0.596,0.584,0.573,0.575,0.558,0.554,0.544,0.076,0.08,0.075,0.068,0.064,0.075,0.073,0.062,0.069,0.077
0.1,custom-custom-sum,0.65,20,41.0,0.605,0.598,0.595,0.586,0.568,0.563,0.558,0.55,0.537,0.528,0.089,0.098,0.084,0.087,0.057,0.067,0.079,0.072,0.072,0.081
0.12,custom-custom-sum,0.65,20,49.0,0.62,0.611,0.612,0.599,0.582,0.571,0.573,0.561,0.554,0.54,0.079,0.084,0.082,0.072,0.066,0.073,0.076,0.066,0.072,0.072
0.1,custom-custom-sum,0.65,23,41.0,0.611,0.6,0.603,0.591,0.573,0.567,0.567,0.558,0.541,0.538,0.087,0.1,0.089,0.083,0.064,0.07,0.085,0.072,0.066,0.079
0.12,custom-custom-sum,0.65,23,49.0,0.626,0.618,0.617,0.608,0.59,0.576,0.576,0.564,0.555,0.545,0.075,0.088,0.078,0.075,0.066,0.072,0.077,0.062,0.071,0.072
0.1,custom-custom-sum,0.65,26,41.0,0.616,0.607,0.612,0.602,0.584,0.576,0.571,0.571,0.555,0.546,0.087,0.097,0.089,0.087,0.068,0.071,0.085,0.079,0.07,0.078
0.12,custom-custom-sum,0.65,26,49.0,0.632,0.619,0.625,0.613,0.59,0.577,0.578,0.569,0.556,0.551,0.079,0.087,0.075,0.077,0.071,0.073,0.085,0.062,0.067,0.073
0.1,custom-custom-sum,0.65,29,41.0,0.623,0.609,0.618,0.606,0.593,0.58,0.581,0.576,0.56,0.549,0.088,0.1,0.089,0.086,0.072,0.074,0.085,0.08,0.07,0.081
0.12,custom-custom-sum,0.65,29,49.0,0.636,0.621,0.627,0.62,0.602,0.583,0.589,0.578,0.56,0.559,0.077,0.083,0.081,0.073,0.069,0.069,0.081,0.054,0.063,0.066
0.1,custom-custom-sum,0.7,5,41.0,0.565,0.556,0.544,0.542,0.512,0.522,0.513,0.508,0.497,0.472,0.076,0.069,0.075,0.075,0.069,0.067,0.067,0.06,0.068,0.061
0.12,custom-custom-sum,0.7,5,49.0,0.59,0.573,0.573,0.563,0.543,0.547,0.537,0.52,0.507,0.507,0.067,0.062,0.064,0.06,0.06,0.059,0.062,0.063,0.065,0.064
0.1,custom-custom-sum,0.7,8,41.0,0.593,0.584,0.584,0.566,0.546,0.547,0.543,0.533,0.516,0.51,0.07,0.074,0.073,0.069,0.064,0.065,0.082,0.068,0.072,0.071
0.12,custom-custom-sum,0.7,8,49.0,0.609,0.591,0.589,0.578,0.56,0.557,0.551,0.541,0.525,0.515,0.067,0.065,0.069,0.071,0.062,0.067,0.069,0.053,0.068,0.067
0.1,custom-custom-sum,0.7,11,41.0,0.591,0.581,0.579,0.567,0.546,0.544,0.549,0.53,0.515,0.511,0.072,0.082,0.079,0.08,0.067,0.071,0.084,0.062,0.074,0.069
0.12,custom-custom-sum,0.7,11,49.0,0.613,0.595,0.606,0.58,0.571,0.564,0.563,0.548,0.542,0.529,0.069,0.071,0.073,0.067,0.06,0.065,0.063,0.056,0.064,0.065
0.1,custom-custom-sum,0.7,14,41.0,0.593,0.587,0.581,0.576,0.552,0.547,0.557,0.537,0.523,0.515,0.077,0.091,0.077,0.078,0.06,0.07,0.082,0.059,0.071,0.079
0.12,custom-custom-sum,0.7,14,49.0,0.623,0.599,0.612,0.592,0.577,0.567,0.57,0.552,0.548,0.541,0.073,0.077,0.074,0.067,0.064,0.071,0.072,0.06,0.068,0.072
0.1,custom-custom-sum,0.7,17,41.0,0.601,0.589,0.577,0.577,0.557,0.554,0.554,0.542,0.532,0.522,0.085,0.093,0.081,0.079,0.057,0.066,0.08,0.071,0.07,0.077
0.12,custom-custom-sum,0.7,17,49.0,0.617,0.606,0.615,0.596,0.581,0.573,0.574,0.555,0.551,0.544,0.077,0.082,0.078,0.068,0.068,0.077,0.075,0.062,0.072,0.075
0.1,custom-custom-sum,0.7,20,41.0,0.607,0.596,0.593,0.585,0.568,0.561,0.56,0.549,0.537,0.53,0.091,0.098,0.086,0.084,0.061,0.069,0.083,0.071,0.069,0.081
0.12,custom-custom-sum,0.7,20,49.0,0.618,0.611,0.612,0.599,0.583,0.57,0.574,0.562,0.552,0.538,0.08,0.084,0.082,0.073,0.066,0.071,0.078,0.064,0.072,0.072
0.1,custom-custom-sum,0.7,23,41.0,0.61,0.596,0.603,0.59,0.572,0.565,0.564,0.559,0.542,0.539,0.09,0.102,0.087,0.087,0.069,0.074,0.083,0.075,0.072,0.08
0.12,custom-custom-sum,0.7,23,49.0,0.624,0.617,0.616,0.608,0.588,0.575,0.577,0.562,0.555,0.542,0.077,0.088,0.08,0.071,0.067,0.075,0.079,0.064,0.072,0.074
0.1,custom-custom-sum,0.7,26,41.0,0.612,0.601,0.606,0.598,0.58,0.572,0.569,0.565,0.548,0.54,0.086,0.1,0.086,0.083,0.072,0.072,0.088,0.081,0.07,0.082
0.12,custom-custom-sum,0.7,26,49.0,0.627,0.617,0.621,0.613,0.594,0.576,0.58,0.569,0.553,0.55,0.08,0.09,0.077,0.077,0.071,0.072,0.083,0.064,0.067,0.071
0.1,custom-custom-sum,0.7,29,41.0,0.62,0.604,0.608,0.6,0.584,0.571,0.576,0.57,0.554,0.541,0.091,0.101,0.089,0.086,0.074,0.073,0.091,0.083,0.071,0.083
0.12,custom-custom-sum,0.7,29,49.0,0.632,0.616,0.625,0.617,0.6,0.583,0.585,0.577,0.556,0.556,0.08,0.087,0.081,0.077,0.069,0.07,0.081,0.057,0.064,0.07
0.1,custom-custom-sum,0.75,5,41.0,0.562,0.553,0.543,0.54,0.507,0.52,0.514,0.508,0.498,0.472,0.084,0.068,0.074,0.075,0.062,0.062,0.067,0.056,0.072,0.063
0.12,custom-custom-sum,0.75,5,49.0,0.583,0.569,0.569,0.561,0.539,0.543,0.533,0.518,0.507,0.505,0.069,0.066,0.063,0.063,0.063,0.061,0.062,0.06,0.061,0.058
0.1,custom-custom-sum,0.75,8,41.0,0.588,0.574,0.575,0.56,0.542,0.544,0.537,0.523,0.512,0.502,0.075,0.077,0.073,0.071,0.063,0.067,0.084,0.069,0.07,0.064
0.12,custom-custom-sum,0.75,8,49.0,0.601,0.588,0.586,0.57,0.552,0.552,0.551,0.539,0.527,0.514,0.063,0.066,0.07,0.073,0.064,0.065,0.066,0.05,0.067,0.064
0.1,custom-custom-sum,0.75,11,41.0,0.586,0.577,0.577,0.566,0.544,0.542,0.548,0.528,0.511,0.507,0.078,0.089,0.079,0.082,0.069,0.07,0.081,0.063,0.074,0.069
0.12,custom-custom-sum,0.75,11,49.0,0.612,0.591,0.602,0.578,0.569,0.563,0.56,0.546,0.541,0.528,0.072,0.073,0.08,0.067,0.061,0.068,0.07,0.061,0.068,0.07
0.1,custom-custom-sum,0.75,14,41.0,0.593,0.587,0.577,0.574,0.548,0.545,0.553,0.534,0.522,0.515,0.075,0.089,0.076,0.078,0.057,0.066,0.082,0.059,0.069,0.076
0.12,custom-custom-sum,0.75,14,49.0,0.616,0.597,0.609,0.586,0.577,0.565,0.568,0.548,0.543,0.538,0.076,0.081,0.073,0.07,0.064,0.072,0.074,0.065,0.074,0.075
0.1,custom-custom-sum,0.75,17,41.0,0.595,0.584,0.575,0.572,0.552,0.549,0.553,0.537,0.526,0.52,0.09,0.097,0.082,0.081,0.06,0.069,0.082,0.075,0.072,0.079
0.12,custom-custom-sum,0.75,17,49.0,0.615,0.603,0.61,0.591,0.576,0.566,0.571,0.552,0.55,0.539,0.077,0.084,0.078,0.069,0.066,0.076,0.074,0.064,0.074,0.074
0.1,custom-custom-sum,0.75,20,41.0,0.604,0.585,0.588,0.583,0.564,0.553,0.557,0.546,0.531,0.527,0.094,0.103,0.089,0.081,0.064,0.07,0.089,0.071,0.067,0.08
0.12,custom-custom-sum,0.75,20,49.0,0.616,0.607,0.611,0.595,0.581,0.568,0.569,0.554,0.546,0.534,0.08,0.085,0.08,0.073,0.066,0.073,0.081,0.067,0.073,0.075
0.1,custom-custom-sum,0.75,23,41.0,0.602,0.592,0.596,0.584,0.57,0.56,0.562,0.555,0.539,0.533,0.089,0.104,0.085,0.081,0.067,0.073,0.084,0.078,0.073,0.077
0.12,custom-custom-sum,0.75,23,49.0,0.617,0.614,0.611,0.604,0.585,0.571,0.575,0.559,0.55,0.538,0.081,0.092,0.083,0.077,0.072,0.073,0.085,0.069,0.072,0.077
0.1,custom-custom-sum,0.75,26,41.0,0.611,0.599,0.603,0.591,0.578,0.565,0.571,0.566,0.549,0.538,0.088,0.1,0.083,0.083,0.07,0.074,0.086,0.08,0.069,0.081
0.12,custom-custom-sum,0.75,26,49.0,0.62,0.608,0.616,0.609,0.59,0.575,0.574,0.565,0.546,0.546,0.081,0.096,0.081,0.079,0.071,0.072,0.088,0.066,0.075,0.076
0.1,custom-custom-sum,0.75,29,41.0,0.615,0.598,0.601,0.594,0.577,0.562,0.566,0.565,0.551,0.537,0.087,0.102,0.087,0.087,0.076,0.075,0.093,0.086,0.073,0.088
0.12,custom-custom-sum,0.75,29,49.0,0.625,0.611,0.62,0.615,0.593,0.58,0.581,0.573,0.556,0.554,0.081,0.093,0.083,0.083,0.072,0.072,0.086,0.062,0.073,0.073
